game_id,date,park,inning,half,outs,play_seq,target_base,runner_id,runner_bats,pitcher_id,pitcher_throws,catcher_id,batter_id,count,score_bat,score_def,score_diff,on_1b,on_2b,on_3b,success,double_steal
CLE202504120,2025/04/12,CLE08,1,0,2,4,2,wittb002,R,ortil003,R,naylb001,peres002,10,0,0,0,wittb002,,,1,0
CLE202504210,2025/04/21,CLE08,6,1,2,54,2,kwans001,L,gomey002,R,wella002,ramij003,20,5,0,5,kwans001,,,1,0
CLE202504220,2025/04/22,CLE08,1,1,2,8,2,ramij003,B,warrw001,R,escaj001,manzk001,01,0,1,-1,ramij003,,,1,0
CLE202504220,2025/04/22,CLE08,2,1,1,16,2,naylb001,L,warrw001,R,escaj001,marta008,11,0,1,-1,naylb001,,,1,0
CLE202504220,2025/04/22,CLE08,6,1,1,49,3,kwans001,L,leitm002,R,escaj001,manzk001,01,0,2,-2,jonen002,kwans001,,1,1
CLE202504220,2025/04/22,CLE08,6,1,1,49,2,jonen002,L,leitm002,R,escaj001,manzk001,01,0,2,-2,jonen002,kwans001,,1,1
CLE202504220,2025/04/22,CLE08,8,0,1,73,2,judga001,R,gaddh001,R,naylb001,goldp001,01,2,3,-1,judga001,,,1,0
CLE202504230,2025/04/23,CLE08,2,0,0,14,2,domij003,B,ortil003,R,hedga001,cabro002,01,2,1,1,domij003,,,1,0
CLE202504230,2025/04/23,CLE08,7,0,0,60,2,chisj001,L,kentz001,R,hedga001,volpa001,00,4,1,3,chisj001,,,1,0
CLE202504261,2025/04/26,CLE08,1,1,0,11,2,ramij003,B,houct001,R,sabob001,manzk001,01,1,3,-2,ramij003,,jonen002,1,0
CLE202504261,2025/04/26,CLE08,5,1,1,48,2,ramij003,B,houct001,R,sabob001,santc002,01,4,4,0,ramij003,,,0,0
CLE202504261,2025/04/26,CLE08,9,0,2,87,2,duraj001,L,smitc009,R,hedga001,stort001,02,4,5,-1,duraj001,,rafac001,1,0
CLE202504262,2025/04/26,CLE08,3,0,2,28,H,duraj001,L,nikhd001,L,naylb001,dever001,00,5,0,5,,,duraj001,1,0
CLE202504262,2025/04/26,CLE08,4,1,2,44,2,marta008,B,buehw001,R,narvc002,noelj001,02,1,6,-5,marta008,,,1,0
CLE202504270,2025/04/27,CLE08,2,1,0,18,3,naylb001,L,bellb002,R,narvc002,schnd002,11,0,2,-2,,naylb001,,0,0
CLE202504270,2025/04/27,CLE08,4,0,2,33,2,duraj001,L,allel003,L,naylb001,dever001,01,3,0,3,duraj001,,,0,0
CLE202504270,2025/04/27,CLE08,5,0,1,45,2,campk002,R,sewap001,R,naylb001,narvc002,01,6,0,6,campk002,,gonzr003,1,1
CLE202504270,2025/04/27,CLE08,5,0,1,45,H,gonzr003,R,sewap001,R,naylb001,narvc002,01,6,0,6,campk002,,gonzr003,1,1
CLE202504290,2025/04/29,CLE08,9,0,1,71,2,frant002,R,clase001,R,naylb001,bridj001,00,1,1,0,frant002,,,0,0
CLE202504300,2025/04/30,CLE08,6,0,2,37,2,buxtb001,R,ortil003,R,naylb001,corrc001,20,0,0,0,buxtb001,,,1,0
CLE202504300,2025/04/30,CLE08,7,1,0,49,2,ramij003,B,lopep002,R,jeffr002,manzk001,10,0,0,0,ramij003,,,1,0
CLE202504300,2025/04/30,CLE08,7,1,1,53,2,santc002,B,stewb001,R,jeffr002,ariag002,01,1,0,1,santc002,,,1,0
CLE202504300,2025/04/30,CLE08,7,1,1,56,2,ariag002,R,stewb001,R,jeffr002,schnd002,20,1,0,1,ariag002,,santc002,1,0
CLE202505010,2025/05/01,CLE08,2,1,1,17,2,schnd002,L,woods002,R,vazqc001,roccb001,32,1,0,1,schnd002,,,0,0
CLE202505010,2025/05/01,CLE08,10,0,2,105,2,badeh001,R,allak001,L,naylb001,vazqc001,00,3,2,1,badeh001,,,0,0
CLE202505010,2025/05/01,CLE08,10,1,1,110,2,ramij003,B,topaj001,R,vazqc001,manzk001,01,3,3,0,ramij003,,,1,0
CLE202505090,2025/05/09,CLE08,5,0,1,37,2,turnt001,R,willg004,R,naylb001,harpb003,32,0,1,-1,turnt001,,,0,0
CLE202505100,2025/05/10,CLE08,1,1,2,7,2,ramij003,B,suarr001,L,realj001,santc002,21,0,0,0,ramij003,,,0,0
CLE202505100,2025/05/10,CLE08,4,0,2,26,2,schwk001,L,bibet001,R,hedga001,keplm001,10,1,0,1,schwk001,,harpb003,1,0
CLE202505100,2025/05/10,CLE08,7,1,2,51,2,ramij003,B,suarr001,L,realj001,manzk001,02,0,1,-1,ramij003,,,1,0
CLE202505110,2025/05/11,CLE08,8,0,0,56,2,stotb001,L,herrt002,L,naylb001,turnt001,01,1,0,1,stotb001,,,1,0
CLE202505120,2025/05/12,CLE08,2,0,1,10,2,hoskr001,R,liveb001,R,naylb001,bauej001,32,0,0,0,hoskr001,,,1,0
CLE202505120,2025/05/12,CLE08,4,1,1,32,2,ramij003,B,peraf001,R,contw002,santc002,20,0,0,0,ramij003,,,1,0
CLE202505120,2025/05/12,CLE08,4,1,1,33,3,ramij003,B,peraf001,R,contw002,santc002,31,0,0,0,,ramij003,,1,0
CLE202505120,2025/05/12,CLE08,5,0,1,42,2,frels001,L,allak001,L,naylb001,yelic001,11,0,3,-3,frels001,,,1,0
CLE202505120,2025/05/12,CLE08,6,1,1,56,3,ramij003,B,peraf001,R,contw002,manzk001,20,3,0,3,,ramij003,,1,0
CLE202505120,2025/05/12,CLE08,7,0,2,64,2,chouj001,R,allak001,L,naylb001,contw002,00,0,4,-4,chouj001,,,1,0
CLE202505120,2025/05/12,CLE08,7,1,1,72,3,marta008,B,hudsb001,L,contw002,wilsw003,10,4,0,4,kwans001,marta008,,1,1
CLE202505120,2025/05/12,CLE08,7,1,1,72,2,kwans001,L,hudsb001,L,contw002,wilsw003,10,4,0,4,kwans001,marta008,,1,1
CLE202505130,2025/05/13,CLE08,1,0,2,4,2,chouj001,R,allel003,L,naylb001,yelic001,12,0,0,0,chouj001,,,1,0
CLE202505130,2025/05/13,CLE08,1,0,2,5,3,chouj001,R,allel003,L,naylb001,yelic001,22,0,0,0,,chouj001,,1,0
CLE202505130,2025/05/13,CLE08,5,1,2,38,2,ariag002,R,prieq001,R,haase001,marta008,11,1,0,1,ariag002,,,0,0
CLE202505140,2025/05/14,CLE08,8,0,0,68,2,ortij005,R,cantj002,L,hedga001,durbc002,10,7,2,5,ortij005,,,0,0
CLE202505140,2025/05/14,CLE08,9,0,1,86,3,yelic001,L,kentz001,R,hedga001,turab002,00,7,5,2,contw002,yelic001,,0,0
CLE202505260,2025/05/26,CLE08,5,0,2,43,2,smitw003,R,festm001,R,naylb001,pagea001,12,4,1,3,smitw003,,hernt002,0,0
CLE202505270,2025/05/27,CLE08,1,1,0,6,2,kwans001,L,may-d003,R,rushd001,naylb001,00,0,0,0,kwans001,,,0,0
CLE202505270,2025/05/27,CLE08,2,0,0,10,2,muncm001,L,bibet001,R,naylb001,pagea001,10,0,0,0,muncm001,,,1,0
CLE202505270,2025/05/27,CLE08,4,1,0,35,2,ramij003,B,may-d003,R,rushd001,manzk001,01,0,4,-4,ramij003,,,1,0
CLE202505300,2025/05/30,CLE08,5,0,0,36,2,netoz001,R,ortil003,R,naylb001,schan001,10,1,0,1,netoz001,,,0,0
CLE202505310,2025/05/31,CLE08,1,1,0,6,2,kwans001,L,hendk001,R,darnt001,marta008,02,0,0,0,kwans001,,,1,0
CLE202505310,2025/05/31,CLE08,7,1,2,73,2,schnd002,L,zefer001,R,darnt001,naylb001,22,5,5,0,schnd002,,,1,0
CLE202506060,2025/06/06,CLE08,1,0,1,3,2,penaj004,R,allel003,L,nuned001,altuj001,32,0,0,0,penaj004,,,1,0
CLE202506070,2025/06/07,CLE08,4,1,2,31,2,ariag002,R,browh001,R,diazy004,jonen002,00,0,0,0,ariag002,,,0,0
CLE202506070,2025/06/07,CLE08,5,0,2,37,2,penaj004,R,willg004,R,naylb001,parei001,01,1,0,1,penaj004,,meyej002,1,0
CLE202506080,2025/06/08,CLE08,1,1,0,5,2,kwans001,L,waltb002,L,diazy004,marta008,02,0,0,0,kwans001,,,1,0
CLE202506080,2025/06/08,CLE08,2,0,1,11,2,meyej002,R,bibet001,R,naylb001,smitc010,02,0,0,0,meyej002,,,1,0
CLE202506080,2025/06/08,CLE08,3,1,2,25,2,ramij003,B,waltb002,L,diazy004,fry-d001,02,2,0,2,ramij003,,,1,0
CLE202506080,2025/06/08,CLE08,5,0,2,38,2,meltj001,L,bibet001,R,naylb001,dubom001,01,0,2,-2,meltj001,,,1,0
CLE202506080,2025/06/08,CLE08,7,0,1,52,2,meyej002,R,bibet001,R,naylb001,smitc010,01,0,2,-2,meyej002,,diazy004,1,0
CLE202506080,2025/06/08,CLE08,7,1,1,63,3,wilsw003,R,okers001,L,diazy004,marta008,10,4,2,2,,wilsw003,,1,0
CLE202506090,2025/06/09,CLE08,1,1,2,7,2,thoml002,R,milew001,L,stept001,fry-d001,01,0,0,0,thoml002,,,1,0
CLE202506090,2025/06/09,CLE08,3,1,2,29,3,ramij003,B,milew001,L,stept001,santc002,00,2,2,0,fry-d001,ramij003,,1,0
CLE202506090,2025/06/09,CLE08,6,0,1,52,2,fralj001,L,festm001,R,naylb001,mclam001,00,4,3,1,fralj001,,,1,0
CLE202506100,2025/06/10,CLE08,2,1,2,13,3,ariag002,R,abboa001,L,stept001,rodrj009,00,0,0,0,,ariag002,,1,0
CLE202506100,2025/06/10,CLE08,4,0,2,25,2,delae003,B,ceccs001,R,naylb001,stept001,11,0,0,0,delae003,,lux-g001,1,0
CLE202506110,2025/06/11,CLE08,1,1,1,8,3,ramij003,B,lodon001,L,trevj001,santc002,21,1,0,1,,ramij003,,1,0
CLE202506110,2025/06/11,CLE08,2,1,0,15,2,jonen002,L,lodon001,L,trevj001,rodrj009,32,1,0,1,jonen002,,,0,0
CLE202506240,2025/06/24,CLE08,2,0,1,13,2,clasj001,B,allel003,L,hedga001,gimea001,00,2,0,2,clasj001,,,0,0
CLE202506240,2025/06/24,CLE08,5,0,1,40,2,cleme002,R,allel003,L,hedga001,guerv002,22,3,0,3,cleme002,,,1,0
CLE202506250,2025/06/25,CLE08,1,1,0,5,2,kwans001,L,schem001,R,kirka001,manzk001,32,0,0,0,kwans001,,,1,0
CLE202506250,2025/06/25,CLE08,4,1,1,30,2,thoml002,R,schem001,R,kirka001,schnd002,12,1,1,0,thoml002,,,0,0
CLE202506250,2025/06/25,CLE08,5,0,1,38,2,rodea001,L,willg004,R,naylb001,gimea001,10,1,3,-2,rodea001,,,0,0
CLE202506250,2025/06/25,CLE08,10,0,2,92,2,sprig001,R,enrin001,R,naylb001,cleme002,11,4,4,0,sprig001,,guerv002,1,0
CLE202506260,2025/06/26,CLE08,2,1,2,14,2,thoml002,R,gausk001,R,heint001,ariag002,01,0,0,0,thoml002,,,1,0
CLE202506260,2025/06/26,CLE08,4,1,0,36,2,ramij003,B,gausk001,R,heint001,santc002,22,0,3,-3,ramij003,,,1,0
CLE202506260,2025/06/26,CLE08,5,0,1,45,2,stram002,R,bibet001,R,naylb001,luken001,20,3,0,3,stram002,,,1,0
CLE202506280,2025/06/28,CLE08,4,1,2,34,3,jonen002,L,mikom001,R,pozoy001,ariag002,20,3,1,2,,jonen002,,1,0
CLE202506280,2025/06/28,CLE08,7,0,1,67,3,contw001,R,allak001,L,hedga001,arenn001,00,8,6,2,,contw001,,1,0
CLE202506290,2025/06/29,CLE08,2,0,2,16,2,scotv001,L,allel003,L,hedga001,donob001,00,3,0,3,scotv001,,,0,0
CLE202506290,2025/06/29,CLE08,4,1,2,35,2,marta008,B,libem001,L,pagep001,schnd002,11,0,3,-3,marta008,,,0,0
CLE202506290,2025/06/29,CLE08,8,0,1,69,3,fermj001,R,herrt002,L,hedga001,pagep001,10,5,0,5,gormn001,fermj001,,1,1
CLE202506290,2025/06/29,CLE08,8,0,1,69,2,gormn001,L,herrt002,L,hedga001,pagep001,10,5,0,5,gormn001,fermj001,,1,1
CLE202507050,2025/07/05,CLE08,2,0,2,14,2,mckiz001,L,allel003,L,naylb001,rogej004,12,1,0,1,mckiz001,,,0,0
CLE202507050,2025/07/05,CLE08,3,1,2,24,2,roccb001,B,mizec001,R,rogej004,kwans001,01,0,1,-1,roccb001,,,0,0
CLE202507050,2025/07/05,CLE08,4,1,2,32,2,ramij003,B,mizec001,R,rogej004,santc002,00,0,1,-1,ramij003,,,1,0
CLE202507060,2025/07/06,CLE08,9,0,1,77,2,torks001,R,clase001,R,naylb001,dingd001,10,0,1,-1,torks001,,,1,0
CLE202507180,2025/07/18,CLE08,1,1,2,7,2,ramij003,B,searj001,L,langs001,santc002,12,0,0,0,ramij003,,,0,0
CLE202507190,2025/07/19,CLE08,4,0,1,29,2,muncm002,R,allel003,L,naylb001,urial001,22,3,2,1,muncm002,,,0,0
CLE202507190,2025/07/19,CLE08,5,1,2,42,2,marta008,B,sevel001,R,wynna001,jonen002,12,2,3,-1,marta008,,,0,0
CLE202507190,2025/07/19,CLE08,6,0,2,49,2,sodet001,L,festm001,R,naylb001,wynna001,12,3,2,1,sodet001,,andum001,1,0
CLE202507210,2025/07/21,CLE08,1,0,1,5,2,hendg002,L,bibet001,R,naylb001,laurr001,01,1,0,1,hendg002,,westj002,1,0
CLE202507210,2025/07/21,CLE08,1,0,2,8,2,cowsc001,L,bibet001,R,naylb001,oneit001,00,3,0,3,cowsc001,,,1,0
CLE202507210,2025/07/21,CLE08,6,1,0,64,2,jonen002,L,selbc001,R,jacka002,schnd002,22,6,5,1,jonen002,,santc002,1,0
CLE202507220,2025/07/22,CLE08,5,1,2,43,2,ramij003,B,kitta001,R,stalj001,santc002,00,3,1,2,ramij003,,marta008,1,0
CLE202507220,2025/07/22,CLE08,6,1,1,53,2,schnd002,L,sotog003,L,stalj001,roccb001,20,3,2,1,schnd002,,,1,0
CLE202507230,2025/07/23,CLE08,3,0,1,16,3,mullc002,L,ceccs001,R,naylb001,hollj003,00,0,0,0,stalj001,mullc002,,0,0
CLE202507240,2025/07/24,CLE08,1,1,1,12,2,ramij003,B,mortc002,R,jacka002,manzk001,00,0,3,-3,ramij003,,marta008,1,0
CLE202507240,2025/07/24,CLE08,5,1,1,45,2,ramij003,B,mortc002,R,jacka002,manzk001,22,3,3,0,ramij003,,,0,0
CLE202507290,2025/07/29,CLE08,1,1,2,8,2,schnd002,L,gordt002,R,goodh001,ariag002,01,0,0,0,schnd002,,kwans001,1,0
CLE202507290,2025/07/29,CLE08,2,0,2,15,3,bernw002,R,allel003,L,naylb001,toglm001,32,0,2,-2,doylb001,bernw002,,0,0
CLE202507300,2025/07/30,CLE08,4,0,1,25,2,freet001,R,festm001,R,hedga001,goodh001,01,0,2,-2,freet001,,,0,0
CLE202507300,2025/07/30,CLE08,4,1,1,31,2,ariag002,R,hillj002,R,nolaa002,jonen002,01,2,0,2,ariag002,,fry-d001,1,0
CLE202508010,2025/08/01,CLE08,1,1,1,7,2,ramij003,B,ryanj002,R,vazqc001,manzk001,01,1,0,1,ramij003,,,1,0
CLE202508030,2025/08/03,CLE08,3,1,1,28,3,schnd002,L,urenj001,R,vazqc001,manzk001,12,2,4,-2,ramij003,schnd002,,0,0
CLE202508030,2025/08/03,CLE08,8,0,2,67,2,clemk001,L,junij001,R,naylb001,larnt001,22,5,2,3,clemk001,,,1,0
CLE202508120,2025/08/12,CLE08,2,1,2,18,2,roccb001,B,junkj001,R,ramia004,kwans001,01,3,0,3,roccb001,,,1,0
CLE202508120,2025/08/12,CLE08,6,1,1,60,2,santc002,B,benda001,R,ramia004,naylb001,10,3,3,0,santc002,,,1,0
CLE202508130,2025/08/13,CLE08,3,0,2,23,2,marsj002,L,willg004,R,naylb001,hernh001,00,4,1,3,marsj002,,,1,0
CLE202508130,2025/08/13,CLE08,4,1,2,39,2,kayfc001,L,peree004,R,ramia004,ariag002,12,1,4,-3,kayfc001,,manzk001,1,0
CLE202508140,2025/08/14,CLE08,1,0,1,6,2,lopeo001,R,bibet001,R,hedga001,marsj002,12,3,0,3,lopeo001,,,0,0
CLE202508140,2025/08/14,CLE08,1,1,0,11,2,ramij003,B,cabre003,R,hickl001,manzk001,00,1,3,-2,ramij003,,marta008,1,0
CLE202508140,2025/08/14,CLE08,5,1,1,47,2,kwans001,L,cabre003,R,hickl001,ramij003,00,3,4,-1,kwans001,,,1,0
CLE202508140,2025/08/14,CLE08,5,1,1,49,2,ramij003,B,cabre003,R,hickl001,manzk001,00,3,4,-1,ramij003,,kwans001,1,0
CLE202508140,2025/08/14,CLE08,7,0,1,69,2,edwax001,B,gaddh001,R,hedga001,ramia004,20,4,5,-1,edwax001,,,1,0
CLE202508140,2025/08/14,CLE08,7,1,1,76,2,ariag002,R,bellv001,R,hickl001,kayfc001,00,5,4,1,ariag002,,ramij003,1,0
CLE202508150,2025/08/15,CLE08,2,0,2,11,2,harrm004,L,cantj002,L,naylb001,alvan001,12,0,0,0,harrm004,,,0,0
CLE202508150,2025/08/15,CLE08,7,0,2,53,2,allen002,R,junij001,R,naylb001,profj001,01,1,0,1,allen002,,,0,0
CLE202508150,2025/08/15,CLE08,9,0,1,70,2,harrm004,L,hernc006,R,naylb001,murps001,32,2,0,2,harrm004,,,0,0
CLE202508160,2025/08/16,CLE08,3,1,1,26,2,kwans001,L,wentj001,L,baldd001,marta008,01,1,3,-2,kwans001,,,1,0
CLE202508170,2025/08/17,CLE08,2,1,2,16,2,roccb001,B,fedde001,R,murps001,kayfc001,22,0,1,-1,roccb001,,,1,0
CLE202508170,2025/08/17,CLE08,5,1,2,55,2,kayfc001,L,bumma001,L,murps001,jonen002,11,4,3,1,kayfc001,,naylb001,1,0
CLE202508170,2025/08/17,CLE08,6,0,2,62,2,olsom001,L,enrin001,R,naylb001,ozunm001,12,5,4,1,olsom001,,,1,0
CLE202508250,2025/08/25,CLE08,4,0,2,26,2,camij001,R,bibet001,R,naylb001,feduh001,22,0,0,0,camij001,,,1,0
CLE202508260,2025/08/26,CLE08,8,1,2,60,2,kwans001,L,montm003,L,fortn001,ramij003,00,3,0,3,kwans001,,,0,0
CLE202508270,2025/08/27,CLE08,5,1,2,39,2,wilsw003,R,rasmd002,R,feduh001,kwans001,02,1,3,-2,wilsw003,,,1,0
CLE202508270,2025/08/27,CLE08,5,1,2,41,2,kwans001,L,rasmd002,R,feduh001,roccb001,01,2,3,-1,kwans001,,,0,0
CLE202508290,2025/08/29,CLE08,2,0,1,16,2,arozr001,R,allel003,L,naylb001,ralec001,01,4,0,4,arozr001,,,0,0
CLE202508290,2025/08/29,CLE08,4,0,1,34,2,polaj001,B,allel003,L,naylb001,canzd001,22,4,0,4,polaj001,,,0,0
CLE202508290,2025/08/29,CLE08,4,1,2,40,2,marta008,B,kirbg001,R,ralec001,kayfc001,12,0,4,-4,marta008,,,1,0
CLE202508300,2025/08/30,CLE08,3,1,0,19,2,kayfc001,L,gilbl002,R,ralec001,jonen002,12,0,0,0,kayfc001,,,1,0
CLE202508300,2025/08/30,CLE08,7,1,2,57,2,jonen002,L,fergc001,L,ralec001,roccb001,11,3,1,2,jonen002,,,1,0
CLE202508310,2025/08/31,CLE08,8,0,1,61,2,naylj001,L,allak001,L,hedga001,polaj001,02,4,2,2,naylj001,,,1,0
CLE202509100,2025/09/10,CLE08,1,1,1,11,3,kwans001,L,bowlj001,R,peres002,manzk001,01,0,1,-1,valeg001,kwans001,,0,0
CLE202509100,2025/09/10,CLE08,3,0,1,23,2,wittb002,R,allel003,L,naylb001,pasqv001,11,1,2,-1,wittb002,,,1,0
CLE202509100,2025/09/10,CLE08,7,0,1,64,2,caglj001,L,herrt002,L,naylb001,loftn001,01,2,3,-1,caglj001,,,1,0
CLE202509110,2025/09/11,CLE08,5,0,1,33,2,maill001,R,willg004,R,naylb001,yastm001,00,2,1,1,maill001,,,1,0
CLE202509120,2025/09/12,CLE08,5,1,2,35,2,hedga001,R,perem004,L,teelk001,kwans001,00,2,0,2,hedga001,,,0,0
CLE202509130,2025/09/13,CLE08,4,1,1,34,2,ariag002,R,martd006,R,quere001,kayfc001,00,2,1,1,ariag002,,,1,0
CLE202509140,2025/09/14,CLE08,8,1,1,68,2,ramij003,B,gonzw002,R,teelk001,manzk001,00,3,2,1,ramij003,,,1,0
CLE202509240,2025/09/24,CLE08,5,1,1,39,2,roccb001,B,flahj002,R,dingd001,kwans001,20,2,1,1,roccb001,,,1,0
CLE202509250,2025/09/25,CLE08,6,0,1,49,2,mckiz001,L,festm001,R,hedga001,meadp001,00,4,1,3,mckiz001,,,0,0
CLE202509270,2025/09/27,CLE08,1,1,2,9,2,ramij003,B,latzj001,L,higak001,rodrj009,00,0,1,-1,ramij003,,,1,0
CLE202509270,2025/09/27,CLE08,3,1,0,22,2,hedga001,R,latzj001,L,higak001,kwans001,11,2,1,1,hedga001,,,0,0
CLE202509270,2025/09/27,CLE08,8,0,2,63,H,moord002,R,smitc009,R,hedga001,garca005,31,2,2,0,jungj001,,moord002,0,0
CLE202509280,2025/09/28,CLE08,1,1,1,8,2,marta008,B,corbp001,L,heimj001,rodrj009,11,0,0,0,marta008,,kwans001,1,0
CLE202509280,2025/09/28,CLE08,3,1,0,30,2,ramij003,B,corbp001,L,heimj001,rodrj009,10,2,4,-2,ramij003,,marta008,1,0
CLE202509280,2025/09/28,CLE08,3,1,1,33,3,ramij003,B,corbp001,L,heimj001,ariag002,12,3,4,-1,rodrj009,ramij003,,1,1
CLE202509280,2025/09/28,CLE08,3,1,1,33,2,rodrj009,R,corbp001,L,heimj001,ariag002,12,3,4,-1,rodrj009,ramij003,,1,1
CLE202509280,2025/09/28,CLE08,6,0,1,56,2,helmm001,R,festm001,R,naylb001,freec003,00,5,3,2,helmm001,,,1,0
CLE202509280,2025/09/28,CLE08,9,1,2,102,2,ramij003,B,cornj003,R,heimj001,valeg001,01,5,5,0,ramij003,,,1,0
COL202504040,2025/04/04,DEN02,3,0,2,22,2,bledj001,L,feltr001,R,stalj001,langs001,12,1,1,0,bledj001,,,1,0
COL202504040,2025/04/04,DEN02,5,0,0,38,2,butll001,L,feltr001,R,stalj001,rookb001,01,2,2,0,butll001,,,1,0
COL202504040,2025/04/04,DEN02,8,1,2,78,2,beckj003,R,leclj001,R,langs001,monim001,00,3,3,0,beckj003,,,1,0
COL202504050,2025/04/05,DEN02,7,0,0,57,3,butll001,L,alexs001,L,goodh001,rookb001,10,4,3,1,,butll001,,0,0
COL202504060,2025/04/06,DEN02,1,1,0,8,2,tovae001,R,estej001,R,perej004,mcmar001,32,1,2,-1,tovae001,,,1,0
COL202504080,2025/04/08,DEN02,2,1,2,14,2,toglm001,B,peraf001,R,contw002,stalj001,01,0,0,0,toglm001,,,1,0
COL202504080,2025/04/08,DEN02,3,0,2,21,3,chouj001,R,freek001,L,stalj001,contw002,00,2,0,2,,chouj001,,1,0
COL202504080,2025/04/08,DEN02,3,1,2,31,3,tovae001,R,peraf001,R,contw002,farmk001,11,1,4,-3,mcmar001,tovae001,,1,0
COL202504080,2025/04/08,DEN02,5,1,2,46,2,doylb001,R,peraf001,R,contw002,mcmar001,00,1,4,-3,doylb001,,,1,0
COL202504080,2025/04/08,DEN02,7,0,2,67,2,hoskr001,R,hergj001,R,stalj001,frels001,02,7,1,6,hoskr001,,,0,0
COL202504090,2025/04/09,DEN02,5,0,1,46,3,yelic001,L,peral001,L,goodh001,hoskr001,20,8,2,6,frels001,yelic001,,1,1
COL202504090,2025/04/09,DEN02,5,0,1,46,2,frels001,L,peral001,L,goodh001,hoskr001,20,8,2,6,frels001,yelic001,,1,1
COL202504090,2025/04/09,DEN02,5,0,2,49,2,mitcg001,L,peral001,L,goodh001,dunno001,11,10,2,8,mitcg001,,,1,0
COL202504100,2025/04/10,DEN02,2,1,1,14,2,freet001,R,prieq001,R,haase001,monim001,10,1,0,1,freet001,,,1,0
COL202504100,2025/04/10,DEN02,3,1,1,24,2,veenz001,L,prieq001,R,haase001,farmk001,20,1,0,1,veenz001,,,0,0
COL202504190,2025/04/19,DEN02,3,1,2,24,2,boucs001,R,gorem001,L,ruizk001,mcmar001,00,2,2,0,boucs001,,,1,0
COL202504190,2025/04/19,DEN02,4,0,0,29,2,garcl006,L,dollc001,R,stalj001,crewd001,10,3,2,1,garcl006,,,1,0
COL202504201,2025/04/20,DEN02,2,0,1,10,3,crewd001,R,freek001,L,fulfb001,younj004,21,0,0,0,adamr004,crewd001,,1,0
COL202504201,2025/04/20,DEN02,5,0,2,37,2,bellj005,B,chiva001,R,fulfb001,lowen001,11,3,1,2,bellj005,,,0,0
COL202504201,2025/04/20,DEN02,5,1,2,41,2,veenz001,L,irvij001,R,adamr004,amada001,21,1,3,-2,veenz001,,,1,0
COL202504201,2025/04/20,DEN02,9,0,1,75,2,younj004,R,halvs001,R,fulfb001,lipst001,01,3,2,1,younj004,,,1,0
COL202504202,2025/04/20,DEN02,7,0,2,59,2,nunen001,B,birdj001,R,stalj001,woodj004,22,1,2,-1,nunen001,,,1,0
COL202504202,2025/04/20,DEN02,9,0,1,88,2,crewd001,R,kinlt001,R,fulfb001,calla002,12,1,3,-2,crewd001,,,1,0
COL202504250,2025/04/25,DEN02,4,1,2,42,2,beckj003,R,abboa001,L,wynna001,mcmar001,12,4,4,0,beckj003,,,1,0
COL202504250,2025/04/25,DEN02,5,1,2,59,2,toglm001,B,gibai001,R,wynna001,schua002,01,6,6,0,toglm001,,,1,0
COL202504250,2025/04/25,DEN02,8,0,1,90,2,martn004,R,agnoz001,R,stalj001,stees001,10,8,6,2,martn004,,,0,0
COL202504260,2025/04/26,DEN02,3,1,0,22,2,amada001,B,greeh001,R,trevj001,doylb001,32,2,2,0,amada001,,,1,0
COL202504260,2025/04/26,DEN02,9,0,1,79,2,delae003,B,kinlt001,R,goodh001,haysa001,01,5,3,2,delae003,,friet001,1,0
COL202504270,2025/04/27,DEN02,1,0,2,8,2,martn004,R,blalb001,R,stalj001,fralj001,01,3,0,3,martn004,,,1,0
COL202504270,2025/04/27,DEN02,1,0,2,10,3,martn004,R,blalb001,R,stalj001,candj002,02,3,0,3,fralj001,martn004,,1,1
COL202504270,2025/04/27,DEN02,1,0,2,10,2,fralj001,L,blalb001,R,stalj001,candj002,02,3,0,3,fralj001,martn004,,1,1
COL202504270,2025/04/27,DEN02,3,0,1,24,3,delae003,B,blalb001,R,stalj001,lux-g001,10,3,0,3,,delae003,,0,0
COL202504280,2025/04/28,DEN02,2,0,1,12,2,albio001,B,feltr001,R,stalj001,murps001,10,0,3,-3,albio001,,,1,0
COL202504280,2025/04/28,DEN02,4,0,2,32,2,harrm004,L,feltr001,R,stalj001,white006,01,2,3,-1,harrm004,,,1,0
COL202504280,2025/04/28,DEN02,4,1,1,39,2,monim001,L,eldeb001,R,murps001,treja001,00,3,3,0,monim001,,,0,0
COL202504280,2025/04/28,DEN02,6,0,0,53,2,allen002,R,chiva001,R,stalj001,verda001,10,5,3,2,allen002,,,0,0
COL202504290,2025/04/29,DEN02,4,0,2,31,2,allen002,R,marqg001,R,goodh001,verda001,00,5,1,4,allen002,,,1,0
COL202504300,2025/04/30,DEN02,5,0,0,31,2,white006,R,dollc001,R,stalj001,baldd001,11,1,2,-1,white006,,,1,0
COL202505070,2025/05/07,DEN02,2,1,1,15,2,monim001,L,jobej001,R,dingd001,amada001,01,2,0,2,monim001,,,1,0
COL202505070,2025/05/07,DEN02,4,1,2,46,2,beckj003,R,hurtb001,L,dingd001,mcmar001,12,6,6,0,beckj003,,,0,0
COL202505070,2025/05/07,DEN02,6,0,2,58,2,sweet001,L,birdj001,R,goodh001,torrg001,02,6,6,0,sweet001,,,0,0
COL202505081,2025/05/08,DEN02,1,1,1,9,2,doylb001,R,mizec001,R,nidot001,mcmar001,11,0,2,-2,doylb001,,,1,0
