runner_id,pitcher_id,catcher_id,target_base,steal_of_second,inning,late_inning,outs,balls,strikes,score_diff,close_game,runner_bats_lhb,runner_prior_sr,runner_prior_att,pitcher_prior_sr_allowed,catcher_prior_cs_rate,success
pachc001,thomz002,contw001,2,1,2,0,2,1,2,4,0,0,0.675,5,0.6389,0.2549,0
goldp001,nolaa001,realj001,3,0,3,0,1,0,0,-3,0,0,0.7969,11,0.7315,0.2162,1
burla001,nolaa001,realj001,2,1,3,0,1,0,0,-3,0,1,0.6786,2,0.7411,0.2143,1
realj001,lawrc001,contw001,2,1,6,0,1,2,2,2,0,0,0.71,20,0.7917,0.2692,1
sosae001,verhd001,contw001,2,1,8,1,1,2,1,2,0,0,0.675,5,0.9038,0.2642,1
stotb001,mikom001,contw001,2,1,2,0,1,0,2,1,1,1,0.8938,35,0.7639,0.2593,1
rojaj003,mikom001,contw001,2,1,5,0,1,0,1,1,1,0,0.8269,8,0.7763,0.2545,1
castn001,barnj002,contw001,2,1,9,1,2,1,1,4,0,0,0.8088,12,0.75,0.25,1
rojaj003,kingj002,kniza001,2,1,8,1,1,0,2,-1,1,0,0.8393,9,0.75,0.1429,1
castn001,kingj002,kniza001,2,1,8,1,2,2,2,0,1,0,0.8194,13,0.7917,0.1404,1
canhm001,waina001,contw001,3,0,7,1,2,0,0,-1,1,0,0.9219,11,0.8438,0.2456,1
nootl001,megit001,contw002,2,1,1,0,0,1,1,0,1,1,0.85,10,0.9107,0.2045,1
burla001,megit001,contw002,3,0,1,0,1,0,1,1,1,1,0.7188,3,0.9167,0.2022,1
taylt002,palla001,kniza001,2,1,8,1,0,0,0,2,0,0,0.8864,6,0.8068,0.1379,1
contw002,lawrc001,kniza001,2,1,9,1,0,1,0,3,0,0,0.8125,7,0.8214,0.1356,1
monaa001,barnj002,herri001,2,1,7,1,1,1,2,3,0,0,0.8958,7,0.7917,0.1111,0
bensw001,lawrc001,kniza001,2,1,4,0,0,0,1,6,0,1,0.8587,18,0.8438,0.1333,1
edmat001,philc001,stept001,2,1,1,0,0,1,0,0,1,0,0.8917,25,0.7917,0.2083,1
martn004,rom-d001,herri001,H,0,2,0,2,2,1,-5,0,0,0.7955,6,0.8214,0.2,0
bensw001,mikom001,kniza001,2,1,2,0,1,1,2,1,1,1,0.8646,19,0.7875,0.1311,0
edmat001,greeh001,maill001,2,1,3,0,1,0,0,-1,1,0,0.8952,26,0.8152,0.2254,1
edmat001,greeh001,maill001,2,1,4,0,1,2,1,2,0,0,0.8984,27,0.8229,0.2222,0
bensw001,helsr001,kniza001,2,1,9,1,1,0,2,-1,1,1,0.83,20,0.6786,0.1452,1
franw002,wentj001,rogej004,2,1,1,0,1,0,0,0,1,0,0.7396,19,0.8676,0.1803,1
sirij001,folej001,rogej004,2,1,6,0,2,0,0,4,0,0,0.7955,6,0.6389,0.1774,1
ruize001,efliz001,bethc001,2,1,5,0,1,0,1,-6,0,0,0.8364,76,0.6731,0.1842,1
arozr001,kaprj001,langs001,2,1,1,0,1,2,1,1,1,0,0.5132,14,0.85,0.287,1
laurr001,rasmd002,bethc001,3,0,2,0,2,0,0,-1,1,0,0.8676,12,0.75,0.1795,1
ralel001,kaprj001,langs001,2,1,3,0,2,0,2,1,1,1,0.7955,6,0.8594,0.2845,0
arozr001,piven001,wongc001,2,1,1,0,2,1,0,0,1,0,0.5375,15,0.7833,0.2179,1
lowej002,whitg002,wongc001,2,1,2,0,2,0,0,1,1,1,0.8929,16,0.6964,0.2152,1
brujv001,whitg002,wongc001,2,1,2,0,2,0,1,2,0,0,0.75,0,0.7167,0.2125,0
arozr001,whitg002,wongc001,2,1,3,0,2,0,1,2,0,0,0.5595,16,0.6719,0.2222,0
dalbb001,mccls003,mejif001,2,1,5,0,2,0,2,-3,0,0,0.75,0,0.8214,0.2353,1
franw002,salec001,mcgur002,2,1,1,0,1,0,0,0,1,0,0.75,20,0.8125,0.1707,1
turnj001,cleag001,mejif001,3,0,4,0,1,2,0,0,1,0,0.675,5,0.75,0.2222,1
lowej002,kopem001,grany001,2,1,5,0,2,2,0,-2,0,1,0.8977,17,0.8187,0.1593,1
wallt003,ceasd001,zavas001,2,1,1,0,2,1,0,2,0,0,0.8594,11,0.8289,0.125,1
franw002,middk001,zavas001,2,1,5,0,0,1,0,0,1,0,0.7596,21,0.7188,0.1224,0
robel002,efliz001,bethc001,2,1,1,0,1,0,0,0,1,0,0.8125,23,0.6964,0.175,1
arozr001,gioll001,zavas001,2,1,3,0,0,1,0,3,0,0,0.5341,17,0.7159,0.14,0
franw002,bankt001,zavas001,2,1,8,1,1,1,2,3,0,0,0.7315,22,0.8269,0.1569,1
franw002,urquj001,maldm001,2,1,1,0,1,0,0,-2,0,0,0.7411,23,0.8289,0.1373,1
julkc001,rasmd002,mejif001,2,1,4,0,2,0,2,0,1,0,0.7763,14,0.7917,0.2105,1
dubom001,adamj002,mejif001,3,0,9,1,0,0,0,5,0,0,0.75,8,0.8611,0.2,1
margm001,browh001,diazy004,2,1,3,0,1,0,0,-1,1,0,0.8438,3,0.71,0.2745,0
margm001,contr001,hedga001,2,1,3,0,0,1,2,0,1,0,0.75,4,0.7969,0.1552,1
joe-c001,flemj001,bethc001,3,0,4,0,2,2,0,0,1,0,0.4792,7,0.75,0.1707,1
ramih004,contr001,hedga001,2,1,4,0,1,1,1,1,1,0,0.5938,3,0.8088,0.1525,1
franw002,contr001,hedga001,2,1,5,0,1,0,2,1,1,0,0.75,24,0.8194,0.15,1
sirij001,contr001,hedga001,H,0,5,0,1,0,2,1,1,0,0.8125,7,0.8289,0.1475,1
bae-j001,mccls003,mejif001,2,1,4,0,2,0,2,-2,0,1,0.7071,30,0.8438,0.1905,1
bae-j001,andec001,mejif001,2,1,7,1,1,0,0,-5,0,1,0.7153,31,0.5625,0.1818,1
lowej002,unded001,delaj004,2,1,6,0,1,0,0,2,0,1,0.9022,18,0.7917,0.0877,0
arozr001,stepr002,delaj004,2,1,8,1,2,1,2,3,0,0,0.5109,18,0.7917,0.1034,0
volpa001,kellk004,mejif001,2,1,7,1,2,0,1,0,1,0,0.8106,28,0.675,0.1739,1
wallt003,germd001,higak001,2,1,2,0,0,1,2,2,0,0,0.8676,12,0.8676,0.1667,1
kinei001,rasmd002,bethc001,2,1,5,0,2,0,0,-2,0,0,0.7614,17,0.8214,0.1667,0
franw002,germd001,higak001,2,1,5,0,1,0,0,2,0,0,0.7583,25,0.875,0.1639,0
ramih004,marir001,higak001,2,1,6,0,2,0,0,2,0,0,0.6389,4,0.8088,0.1774,1
ralel001,marir001,higak001,2,1,7,1,0,0,1,2,0,1,0.7292,7,0.8194,0.1746,1
franw002,coleg001,trevj001,3,0,5,0,1,1,1,-4,0,0,0.7339,26,0.625,0.2424,1
cabro002,pochc001,bethc001,2,1,9,1,1,0,0,0,1,0,0.8958,7,0.775,0.186,1
millo002,adamj002,mejif001,2,1,8,1,1,0,1,0,1,0,0.8194,13,0.875,0.1667,1
ralel001,strzp001,contw002,2,1,8,1,1,0,0,0,1,1,0.75,8,0.8864,0.2,1
lowej002,strzp001,contw002,2,1,8,1,2,0,1,1,1,1,0.8646,19,0.8958,0.1978,1
winkj002,fairp001,mejif001,2,1,9,1,1,0,0,-1,1,1,0.7917,1,0.8214,0.16,1
turab002,efliz001,bethc001,2,1,3,0,0,0,0,-3,0,1,0.8365,21,0.7167,0.1818,0
yelic001,diekj001,mejif001,2,1,7,1,2,3,1,3,0,1,0.9044,29,0.7955,0.1538,1
arozr001,strzp001,contw002,2,1,8,1,2,2,0,-3,0,0,0.4896,19,0.9038,0.1957,1
lowej002,willd004,contw002,3,0,8,1,2,1,1,-2,0,1,0.87,20,0.7969,0.1935,1
ralel001,willd004,contw002,2,1,8,1,2,1,1,-2,0,1,0.7679,9,0.8088,0.1915,1
franw002,bassc001,kirka001,2,1,1,0,1,1,2,0,1,0,0.7422,27,0.7679,0.1622,0
loweb001,hatct001,kirka001,2,1,8,1,0,0,0,4,0,1,0.8214,2,0.6786,0.1842,1
chapm001,burdz001,mejif001,2,1,5,0,1,0,2,4,0,0,0.5938,3,0.75,0.1481,1
merrw001,burdz001,mejif001,2,1,5,0,1,0,0,4,0,0,0.6875,15,0.7917,0.1429,1
franw002,kikuy001,jansd001,2,1,2,0,2,0,0,3,0,0,0.7197,28,0.85,0.1212,1
margm001,pearn001,kirka001,2,1,6,0,2,1,2,4,0,0,0.775,5,0.875,0.1795,1
bichb001,adamj002,bethc001,2,1,8,1,1,0,1,-2,0,0,0.5938,3,0.8864,0.2,1
arozr001,manoa001,kirka001,2,1,1,0,1,1,2,0,1,0,0.51,20,0.7955,0.175,1
ralel001,manoa001,kirka001,2,1,2,0,0,2,2,1,1,1,0.7833,10,0.8125,0.1707,1
wallt003,manoa001,kirka001,2,1,3,0,1,2,1,2,0,0,0.875,13,0.8269,0.1667,1
wallt003,manoa001,kirka001,3,0,3,0,1,1,1,2,0,0,0.8816,14,0.8393,0.1628,1
ralel001,manoa001,kirka001,2,1,3,0,1,1,1,2,0,1,0.7969,11,0.85,0.1591,1
franw002,cimba001,kirka001,2,1,7,1,1,0,1,4,0,0,0.7279,29,0.75,0.1556,1
franw002,cimba001,kirka001,3,0,7,1,1,2,1,4,0,0,0.7357,30,0.7917,0.1522,1
lowej002,syndn001,smitw003,2,1,1,0,2,0,0,1,1,1,0.875,21,0.9392,0.2151,1
wallt003,syndn001,smitw003,2,1,3,0,2,1,0,2,0,0,0.8875,15,0.9408,0.2128,1
wallt003,syndn001,smitw003,3,0,3,0,2,2,0,2,0,0,0.8929,16,0.9423,0.2105,1
franw002,bruij001,smitw003,2,1,7,1,1,0,1,4,0,0,0.7431,31,0.75,0.2083,1
wallt003,kersc001,smitw003,3,0,3,0,2,3,1,-1,1,0,0.8977,17,0.625,0.2062,1
bettm001,pochc001,bethc001,2,1,7,1,1,0,0,0,1,0,0.7976,16,0.7955,0.1957,1
ralel001,bickp001,barna001,2,1,3,0,0,0,1,0,1,1,0.8088,12,0.9342,0.1324,1
lowej002,bickp001,barna001,2,1,4,0,1,2,0,2,0,1,0.8796,22,0.9375,0.1304,1
lowej002,bickp001,barna001,3,0,4,0,1,2,2,2,0,1,0.8839,23,0.9405,0.1286,1
sirij001,bickp001,barna001,3,0,4,0,2,0,2,3,0,0,0.8269,8,0.9432,0.1268,1
loweb001,mills001,barna001,2,1,5,0,2,0,0,2,0,1,0.8438,3,0.8269,0.125,1
solad001,adamj002,mejif001,2,1,9,1,1,1,2,-1,1,0,0.7917,1,0.8958,0.1379,1
solad001,adamj002,mejif001,3,0,9,1,1,1,1,-1,1,0,0.8214,2,0.9038,0.1333,1
franw002,jax-g001,vazqc001,3,0,6,0,1,1,1,2,0,0,0.75,32,0.9038,0.2394,1
ramih004,heana001,heimj001,3,0,3,0,2,0,0,0,1,0,0.675,5,0.775,0.3061,1
arozr001,heana001,heimj001,2,1,3,0,2,0,0,0,1,0,0.5288,21,0.7955,0.3,1
garca005,glast001,bethc001,2,1,4,0,2,1,1,-3,0,0,0.875,5,0.9342,0.1915,1
arozr001,howas003,heimj001,2,1,6,0,0,0,1,3,0,0,0.5463,22,0.7917,0.2941,1
ramih004,leclj001,heimj001,2,1,4,0,1,2,1,4,0,0,0.7045,6,0.625,0.2885,1
sirij001,leclj001,heimj001,2,1,5,0,1,1,0,4,0,0,0.8393,9,0.6786,0.283,0
garcm003,mccls003,mejif001,3,0,1,0,2,1,2,0,1,0,0.7583,25,0.8611,0.129,1
melem001,mccls003,mejif001,2,1,1,0,2,1,2,0,1,1,0.5833,10,0.875,0.125,1
tayls003,kellk004,mejif001,3,0,4,0,2,0,0,0,1,0,0.875,5,0.7045,0.1212,1
wated001,adamj002,mejif001,2,1,8,1,2,0,0,0,1,0,0.7812,19,0.9107,0.1176,1
garcm003,fairp001,mejif001,2,1,9,1,0,0,0,0,1,0,0.7661,26,0.8438,0.1143,1
garcm003,fairp001,mejif001,3,0,9,1,0,1,1,0,1,0,0.7734,27,0.8611,0.1111,1
melem001,fairp001,mejif001,2,1,9,1,2,0,0,1,1,1,0.6094,11,0.875,0.1081,1
wated001,efliz001,bethc001,2,1,4,0,2,1,2,0,1,0,0.79,20,0.6719,0.1875,0
sirij001,greiz001,peres002,2,1,4,0,2,2,0,1,1,0,0.7833,10,0.8214,0.1406,0
brujv001,lylej001,fermf002,3,0,2,0,2,1,0,2,0,0,0.625,1,0.7679,0.3148,1
brujv001,lylej001,fermf002,2,1,4,0,2,0,0,-3,0,0,0.6786,2,0.7833,0.3091,1
garcm003,glast001,bethc001,3,0,2,0,1,1,1,0,1,0,0.7803,28,0.9375,0.2041,1
olive001,glast001,bethc001,2,1,2,0,1,1,1,0,1,0,0.6848,18,0.9405,0.2,1
franw002,lyncd001,peres002,2,1,3,0,1,2,0,1,1,0,0.7566,33,0.8393,0.1538,1
wittb002,glast001,bethc001,2,1,4,0,0,1,1,-1,1,0,0.7379,57,0.9432,0.1961,1
parei001,nolaa001,realj001,2,1,4,0,1,3,2,-1,1,0,0.75,0,0.75,0.2124,1
franw002,nolaa001,realj001,2,1,6,0,0,0,0,-1,1,0,0.7628,34,0.7583,0.2105,1
wallt003,walkt004,realj001,2,1,2,0,1,0,0,0,1,0,0.9022,18,0.6413,0.2087,1
bohma001,diekj001,mejif001,2,1,5,0,2,1,2,1,1,0,0.75,4,0.8125,0.1053,1
stotb001,patil001,mejif001,2,1,7,1,1,2,0,2,0,1,0.8963,36,0.625,0.1026,1
marsb002,patil001,mejif001,2,1,7,1,2,0,0,4,0,1,0.7969,11,0.6786,0.1,1
franw002,sancc002,stubg001,2,1,4,0,1,0,0,0,1,0,0.7688,35,0.75,0.2,1
turnt001,kellk004,bethc001,2,1,6,0,2,2,1,0,1,0,0.9423,34,0.7292,0.1923,1
wallt003,alvaj004,stubg001,2,1,8,1,2,0,0,0,1,0,0.9062,19,0.6786,0.1935,1
wallt003,alvaj004,stubg001,3,0,8,1,2,1,2,0,1,0,0.91,20,0.7188,0.1875,1
diazy001,mortc002,murps001,2,1,3,0,1,0,1,1,1,0,0.75,0,0.8452,0.2093,0
loweb001,mortc002,murps001,2,1,5,0,1,1,2,-1,1,1,0.8611,4,0.8068,0.2184,1
ramih004,minta001,murps001,2,1,7,1,1,0,1,-1,1,0,0.7292,7,0.8152,0.2159,0
arozr001,tonkm001,darnt001,2,1,5,0,0,0,1,5,0,0,0.5625,23,0.875,0.1343,1
lowej002,gibsk002,rutsa001,2,1,4,0,1,3,2,-2,0,1,0.8879,24,0.65,0.2329,1
franw002,could001,mccaj001,2,1,6,0,2,0,0,-3,0,0,0.7744,36,0.9219,0.2955,0
arozr001,perec004,mccaj001,2,1,8,1,2,1,2,0,1,0,0.5776,24,0.8594,0.3111,1
ohear001,fairp001,bethc001,2,1,9,1,1,1,2,1,1,1,0.7955,6,0.8864,0.1887,1
sancj003,glast001,bethc001,2,1,2,0,1,1,0,0,1,1,0.8438,3,0.9457,0.1852,0
lowej002,cabre003,stalj001,2,1,2,0,2,0,0,1,1,1,0.8917,25,0.8523,0.1449,1
edmat001,adamj002,bethc001,2,1,8,1,0,0,1,0,1,0,0.8712,28,0.9167,0.2,0
nootl001,kellk004,pintr003,3,0,3,0,1,0,1,-1,1,1,0.8594,11,0.75,0.1,1
arozr001,libem001,kniza001,2,1,1,0,2,0,1,0,1,0,0.5917,25,0.775,0.1429,1
arozr001,libem001,kniza001,3,0,1,0,2,1,2,0,1,0,0.6048,26,0.7955,0.1406,1
lowej002,currx001,naylb001,2,1,3,0,1,0,1,-1,1,1,0.8952,26,0.8393,0.1212,1
franw002,currx001,naylb001,2,1,3,0,1,1,0,2,0,0,0.756,37,0.85,0.1194,1
ramij003,diekj001,bethc001,2,1,6,0,2,0,0,1,1,0,0.8214,30,0.8269,0.2143,1
margm001,kellm004,naylb001,2,1,7,1,2,0,0,4,0,0,0.7955,6,0.7188,0.1176,1
lowej002,morge001,gallc001,2,1,7,1,2,0,0,-2,0,1,0.8984,27,0.8088,0.2281,1
arozr001,stept002,gallc001,2,1,8,1,1,0,2,-3,0,0,0.6172,27,0.875,0.2241,1
loweb001,clase001,gallc001,2,1,9,1,2,0,1,0,1,1,0.875,5,0.9107,0.2203,1
gimea001,efliz001,bethc001,2,1,2,0,2,2,1,4,0,1,0.8092,33,0.6324,0.2105,1
doylb001,littz001,pintr003,2,1,5,0,2,3,1,-1,1,0,0.7984,26,0.75,0.0952,1
sirij001,lawrj002,diaze005,3,0,9,1,1,0,1,-2,0,0,0.7344,11,0.875,0.2396,1
lowej002,lawrj002,diaze005,2,1,9,1,1,0,1,-2,0,1,0.9015,28,0.8864,0.2371,1
basao001,lambp001,wynna001,2,1,4,0,1,3,2,2,0,0,0.75,0,0.5962,0.2791,0
sirij001,coleg001,rortb001,2,1,8,1,1,0,1,-5,0,0,0.75,12,0.65,0.3125,1
ralel001,middk001,higak001,2,1,8,1,2,1,1,3,0,1,0.8194,13,0.6389,0.1719,1
arozr001,rodoc001,higak001,2,1,1,0,1,0,1,0,1,0,0.6288,28,0.775,0.1692,1
ramih004,peraw002,higak001,2,1,6,0,2,1,2,0,1,0,0.6731,8,0.5357,0.1667,1
arozr001,abrea001,higak001,2,1,8,1,0,0,0,2,0,0,0.6397,29,0.875,0.1642,1
arozr001,abrea001,higak001,3,0,8,1,0,2,2,2,0,0,0.65,30,0.8864,0.1618,1
lowej002,bellb002,mcgur002,3,0,1,0,1,0,0,0,1,1,0.9044,29,0.7679,0.1667,1
arozr001,bellb002,mcgur002,2,1,1,0,1,0,0,0,1,0,0.6597,31,0.7833,0.1628,1
brujv001,bellb002,mcgur002,2,1,5,0,1,0,0,2,0,0,0.7188,3,0.7969,0.1591,0
dever001,kitta001,bethc001,2,1,8,1,0,0,0,1,1,1,0.7188,3,0.75,0.2069,1
rafac001,efliz001,pintr003,2,1,1,0,1,0,1,0,1,0,0.8214,2,0.6528,0.0909,0
brujv001,jacqj001,wongc001,2,1,5,0,2,0,1,3,0,0,0.6389,4,0.5357,0.2317,1
urial001,ramie004,bethc001,2,1,11,1,1,1,0,1,1,0,0.75,0,0.6786,0.2034,0
ralel001,piven001,wongc001,2,1,2,0,0,1,1,0,1,1,0.8289,14,0.7969,0.2289,1
stort001,glast001,pintr003,2,1,5,0,1,0,1,-1,1,0,0.7833,10,0.9062,0.1304,1
arozr001,castl003,ralec001,2,1,3,0,1,2,2,-1,1,0,0.6689,32,0.5833,0.25,1
lowej002,castl003,ralec001,2,1,5,0,2,0,0,-1,1,1,0.9071,30,0.6094,0.2475,0
ralel001,munoa002,ralec001,2,1,9,1,0,1,1,-1,1,1,0.8375,15,0.8269,0.2549,0
wallt003,munoa002,ralec001,2,1,9,1,1,3,2,-1,1,0,0.9135,21,0.7679,0.2621,1
moord002,devec001,pintr003,2,1,7,1,2,0,0,2,0,0,0.6458,7,0.8864,0.125,1
sirij001,kirbg001,ralec001,3,0,7,1,1,0,0,-2,0,0,0.7639,13,0.7596,0.2596,1
rojaj001,civaa001,pintr003,2,1,4,0,1,0,1,3,0,1,0.9219,11,0.7045,0.12,1
bethc001,bazae001,ralec001,2,1,6,0,2,2,2,3,0,0,0.75,0,0.7917,0.2571,1
lowej002,martj010,ohopl001,2,1,6,0,0,1,0,-2,0,1,0.8819,31,0.7917,0.1538,1
margm001,martj010,ohopl001,3,0,6,0,1,1,1,-1,1,0,0.8125,7,0.8214,0.15,1
sprig001,glast001,pintr003,2,1,6,0,1,0,1,-1,1,0,0.6964,9,0.91,0.1154,1
bichb001,glast001,pintr003,2,1,6,0,1,1,1,0,1,0,0.6389,4,0.9135,0.1111,1
lowej002,bassc001,kirka001,2,1,6,0,2,0,0,-3,0,1,0.8851,32,0.7167,0.1489,1
merrw001,adamj002,pintr003,3,0,9,1,0,1,0,3,0,0,0.7024,16,0.8594,0.1071,0
chapm001,pochc001,pintr003,2,1,8,1,1,0,0,1,1,0,0.6389,4,0.8125,0.1379,1
realj001,degrj001,heimj001,3,0,3,0,1,2,2,4,0,0,0.7212,21,0.7917,0.2963,1
semim001,sotog003,realj001,2,1,4,0,2,2,2,0,1,0,0.7292,7,0.7917,0.2069,1
cavej001,eovan001,garvm001,2,1,3,0,0,3,2,-2,0,1,0.8214,2,0.6964,0.2,1
semim001,faltb001,realj001,2,1,1,0,0,2,2,0,1,0,0.75,8,0.75,0.2051,0
mullc002,grayj003,heimj001,2,1,3,0,2,2,1,0,1,1,0.8587,18,0.7083,0.2909,1
rutsa001,degrj001,heimj001,2,1,6,0,0,3,2,0,1,0,0.75,4,0.8214,0.2857,0
wittb002,heana001,heimj001,2,1,1,0,0,2,1,0,1,0,0.7421,58,0.8125,0.2982,1
jankt001,coled003,peres002,2,1,6,0,2,0,0,6,0,1,0.8611,4,0.8438,0.1515,1
reyef001,degrj001,heimj001,2,1,7,1,1,1,2,-1,1,0,0.75,0,0.7188,0.2931,1
garca005,barls001,melem001,2,1,10,1,2,2,2,0,1,0,0.8864,6,0.9167,0.1111,1
wittb002,eovan001,leons001,2,1,1,0,2,0,0,0,1,0,0.7461,59,0.7167,0.1,1
wittb002,heart001,leons001,2,1,7,1,0,1,0,5,0,0,0.75,60,0.7917,0.0909,1
wittb002,heart001,leons001,3,0,7,1,1,1,1,5,0,0,0.7538,61,0.8214,0.0833,1
capec001,grayj003,heimj001,2,1,2,0,2,1,1,-4,0,1,0.6389,4,0.7237,0.2881,0
tavel001,searj001,langs001,2,1,2,0,0,3,2,4,0,0,0.7969,11,0.7212,0.2906,0
durae002,searj001,langs001,2,1,4,0,0,0,0,3,0,0,0.7679,9,0.6944,0.2966,0
jankt001,smitc007,langs001,2,1,7,1,2,1,1,0,1,1,0.875,5,0.5357,0.3025,0
capec001,degrj001,heimj001,2,1,2,0,2,1,0,0,1,1,0.575,5,0.75,0.3,1
tavel001,mullk001,langs001,3,0,2,0,2,0,0,0,1,0,0.75,12,0.7344,0.3083,1
semim001,mullk001,langs001,2,1,2,0,2,0,0,0,1,0,0.6964,9,0.75,0.3058,1
wadet002,degrj001,heimj001,2,1,3,0,1,1,2,-3,0,1,0.75,0,0.775,0.2951,1
jankt001,molls001,langs001,2,1,8,1,2,2,2,2,0,1,0.7955,6,0.8676,0.3033,1
perao002,heana001,leons001,2,1,6,0,2,0,1,3,0,0,0.6389,4,0.8269,0.0769,0
jankt001,britj003,trevj001,2,1,1,0,1,2,2,0,1,1,0.8125,7,0.6731,0.2353,1
thomb003,hamii001,trevj001,2,1,7,1,2,1,2,2,0,0,0.8438,3,0.7188,0.2286,0
semim001,cortn001,higak001,2,1,2,0,2,0,0,4,0,0,0.7167,10,0.7917,0.1594,1
tavel001,pfaab001,herrj003,2,1,2,0,2,1,2,1,1,0,0.7639,13,0.7344,0.1935,0
thoma004,kenni001,leons001,2,1,7,1,2,2,0,4,0,1,0.85,10,0.75,0.1429,1
tavel001,lee-d005,murps001,2,1,7,1,1,0,1,3,0,0,0.7237,14,0.7917,0.2247,1
acunr001,sborj002,heimj001,2,1,8,1,0,0,1,-2,0,0,0.8287,84,0.7917,0.2903,1
durae002,abadf001,diaze005,2,1,8,1,1,1,1,5,0,0,0.7167,10,0.75,0.2347,1
rodrj007,grayj003,leons001,2,1,4,0,2,2,2,0,1,0,0.7865,43,0.6875,0.1333,1
rodrj007,sborj002,heimj001,2,1,4,0,2,2,1,-3,0,0,0.7908,44,0.8214,0.2857,1
contw001,perem004,heimj001,3,0,2,0,0,0,1,0,1,0,0.6731,8,0.7188,0.2812,1
dejop001,smitw002,heimj001,2,1,9,1,2,1,1,0,1,0,0.6458,7,0.875,0.2769,0
edmat001,ragac001,garvm001,2,1,6,0,2,1,0,-2,0,0,0.8456,29,0.5938,0.1818,1
walkj003,grayj003,leons001,2,1,6,0,1,0,0,0,1,0,0.7167,10,0.7024,0.125,0
tavel001,andet002,thaim001,2,1,6,0,2,1,0,1,1,0,0.7375,15,0.75,0.1951,1
garca005,devec001,thaim001,2,1,7,1,2,1,2,0,1,0,0.8958,7,0.8958,0.1905,1
troum001,ragac001,leons001,2,1,12,1,1,1,0,2,0,0,0.7917,1,0.6389,0.1765,1
ohtas001,leclj001,leons001,2,1,9,1,2,1,0,3,0,1,0.7845,24,0.5938,0.1667,1
tavel001,davit005,thaim001,2,1,8,1,2,1,2,5,0,0,0.75,16,0.9107,0.186,1
jankt001,devec001,wallc001,2,1,7,1,0,0,0,-1,1,1,0.8269,8,0.9038,0.2941,1
seagc001,devec001,wallc001,2,1,7,1,2,0,2,-1,1,1,0.6786,2,0.9107,0.2857,1
jankt001,swane001,kirka001,2,1,7,1,2,1,2,-1,1,1,0.8393,9,0.875,0.1458,1
durae002,cimba001,jansd001,2,1,8,1,2,0,2,2,0,0,0.7344,11,0.8214,0.1176,0
guerv002,grayj003,garvm001,2,1,1,0,2,2,0,1,1,0,0.8214,2,0.6705,0.1667,0
kierk001,andeg002,garvm001,2,1,6,0,2,0,2,-2,0,1,0.7955,6,0.7917,0.2308,1
sprig001,andeg002,garvm001,2,1,6,0,2,1,0,-1,1,0,0.7167,10,0.8214,0.2143,1
mccoc001,grayj003,heimj001,2,1,2,0,2,2,2,0,1,0,0.7845,24,0.6413,0.2879,1
tuckk001,eovan001,heimj001,2,1,1,0,2,0,2,0,1,1,0.8654,34,0.7344,0.2836,0
semim001,browh001,maldm001,2,1,1,0,0,0,1,0,1,0,0.7344,11,0.6827,0.1359,1
jankt001,browh001,maldm001,2,1,4,0,2,0,0,2,0,1,0.85,10,0.6944,0.1346,1
jankt001,marts003,maldm001,2,1,6,0,0,0,2,3,0,1,0.8594,11,0.75,0.1333,1
tavel001,montr004,maldm001,2,1,8,1,0,0,0,4,0,0,0.7614,17,0.8676,0.1321,1
semim001,javic001,maldm001,2,1,3,0,1,0,0,-4,0,0,0.75,12,0.8629,0.1308,1
julkc001,ottog001,heimj001,2,1,5,0,1,1,0,5,0,0,0.7875,15,0.75,0.2941,1
jankt001,civaa001,naylb001,2,1,4,0,2,0,0,-2,0,1,0.8676,12,0.7292,0.1159,1
ramij003,burkb001,heimj001,2,1,7,1,2,0,0,1,1,0,0.8264,31,0.75,0.2899,1
jankt001,willg004,gallc001,2,1,2,0,1,0,0,1,1,1,0.875,13,0.7292,0.2167,1
naylj001,heana001,heimj001,3,0,6,0,1,1,1,-2,0,1,0.7083,13,0.7679,0.2857,1
ralel001,dunnd001,garvm001,2,1,1,0,2,2,2,1,1,1,0.7976,16,0.5962,0.2,1
lowej002,dunnd001,garvm001,2,1,4,0,1,0,0,2,0,1,0.8882,33,0.625,0.1875,1
margm001,speaa001,heimj001,2,1,7,1,1,3,2,-1,1,0,0.8269,8,0.75,0.2817,0
jankt001,faucc001,mejif001,2,1,7,1,0,1,1,1,1,1,0.8816,14,0.75,0.0976,1
tavel001,faucc001,mejif001,2,1,7,1,1,0,1,2,0,0,0.7717,18,0.7917,0.0952,1
jungj001,gonst001,smitw003,2,1,4,0,2,0,2,1,1,0,0.5938,3,0.9038,0.2041,0
rojam002,andeg002,heimj001,3,0,8,1,1,0,1,1,1,0,0.7167,10,0.8438,0.2917,1
jankt001,sheee001,barna001,2,1,1,0,1,2,1,-4,0,1,0.8875,15,0.7188,0.1233,1
andet001,heana001,garvm001,2,1,4,0,2,0,0,0,1,0,0.875,13,0.7833,0.1765,1
jankt001,toust001,grany001,2,1,6,0,0,0,1,1,1,1,0.8929,16,0.7833,0.1579,1
chisj001,grayj003,hedga001,2,1,3,0,2,0,0,3,0,1,0.8839,23,0.6562,0.1452,0
semim001,alcas001,stalj001,2,1,3,0,1,0,0,1,1,0,0.7639,13,0.8152,0.1429,1
semim001,sandp002,thaim001,2,1,1,0,2,1,0,0,1,0,0.7763,14,0.6964,0.1818,1
